ID,y_hat
25186,0.5253399972332095
16948,0.6393971636366793
1163,0.32425561466623365
18180,0.35211658094423415
25412,0.48879916656569994
24706,0.48239799494130803
6944,0.47067767896562623
16687,0.4924144553693541
26387,0.3814613206525536
10932,0.5909523361601673
18310,0.36698073559964106
14316,0.5585949608292946
1133,0.3931005597954429
24792,0.4440631939936041
13284,0.42312042320988885
19322,0.48442878698121233
20278,0.23608018237949835
24089,0.1433469148279953
4138,0.47481310530258974
14168,0.47631584200306304
26517,0.45674587816677087
14291,0.4112467650580778
10244,0.5628627145033599
13794,0.5224644386502776
22745,0.9360556067744428
2971,0.669162914460414
6073,0.04440770027982247
26697,0.421282436498714
7740,0.30829006351383825
5983,0.40275413414263134
23598,0.3257946410293487
16754,0.06309659651697228
3324,0.5456927557893759
7846,0.6013329568417572
3074,0.48605641185495224
10038,0.5197946227200978
1827,0.6558975030747027
5228,0.4883592300825286
22867,0.46760761399871925
1939,0.6218146471350102
27453,0.6271032504809975
15710,0.6740137934301207
25388,0.2795485684077003
25131,0.511041606378465
26725,0.3266774926118702
3743,0.4136679824255469
23965,0.7303286442125337
23243,0.2430176866535756
16156,0.3715671074886075
11905,0.6461144888316716
6886,0.37060388405980094
11065,0.5076930531056206
15431,0.4267610964236918
13436,0.6771573964443368
9798,0.38341177865544923
19164,0.2803644440776809
8500,0.2585400529583368
11893,0.7113924125351242
15725,0.24373572879199232
27017,0.5087587921394271
715,0.39354505380078453
29299,0.49543064007414767
3873,0.5187403688494284
7885,0.5596589776182538
18163,0.44817087817212986
16185,0.5190458646210715
26739,0.3827138028254968
29244,0.3860520545127917
5350,0.8491902491606237
24233,0.5198927032253232
4155,0.36241373761412116
10669,0.5107059727381945
24913,0.00014305338362371903
7491,0.2840312032964358
21700,0.5813512090890697
14744,0.6701537051408152
211,0.4996880392681036
11882,0.5528863495553451
4569,0.577431090625181
9334,0.49691788842016477
23349,0.5402113573361057
8952,0.47574125330034195
22253,0.2963146444249461
13192,0.4177225945282199
19619,0.16685880959239321
25360,0.533276054020854
10687,0.4233997331187332
9157,0.36531473142144755
1734,0.4237500435753909
22990,0.5776638181805778
19986,0.5336572632862114
25628,0.6066474662664175
19714,0.4585621612505582
11654,0.5414505357321527
14143,0.5123340154017194
24219,0.4158144178148761
25633,0.4866056429501749
27212,0.6395041013936898
25597,0.4713786104021979
6959,0.1625140282183144
27140,0.5822298428296436
29226,0.31017654200815215
19699,0.4165694988148372
3356,0.3770214212876133
14984,0.5057541859274931
7829,0.637859018469558
8618,0.5155566938148844
14677,0.3548407512933933
4306,0.4399988808855096
23477,0.5135743158318484
11136,0.4933143799453184
5905,0.4253505933389607
10797,0.5170466379014759
13280,0.5056200078589673
9849,0.6292484107954456
7797,0.6351797057370954
15697,0.6295389853497618
1721,0.5255716255923756
1332,0.3934223193435243
22237,0.7644087123955413
28057,0.29654106916188283
18335,0.1274372052423439
2152,0.3146309255279105
23741,0.6410630330762932
27524,0.6333440806143283
14377,0.6962944577814977
14393,0.6754591962693142
18362,0.37167550278813993
27329,0.2389695614317093
11622,0.20890501164142541
2947,0.5350135534558697
4412,0.32008658167558846
1540,0.3561493196025236
6869,0.7535033700517362
14591,0.7334133784140225
27599,0.35679251756648567
1685,0.4856249520657969
4733,0.5252716905018463
24387,0.6615932226411833
3646,0.46285794357223553
19211,0.23728808510486785
926,0.6652903506857308
23543,0.5108200870743508
10958,0.5658244993885219
9058,0.5020610022581303
7957,0.3522364213786748
4086,0.24833634701279403
12745,0.6788424496963007
21232,0.43135406573158064
10363,0.5031344938196768
17307,0.49405414847729706
26232,0.6482628853147124
19719,0.4096085136468101
16212,0.4300900447934662
11365,0.6389241688356656
12528,0.3195815022500927
14453,0.5784320368949419
8646,0.4534587389114552
24162,0.47434766334878153
27018,0.5526281848864076
27211,0.5556191640420304
18563,0.5927187547392646
7802,0.4931256511920082
25667,0.21178198082292554
7906,0.26237115252839643
15767,0.5163975190107258
17983,0.2713630436290521
26482,0.36277618606444845
6807,0.48336746038197376
7705,0.46399905512243317
2864,0.44459987023697445
3935,0.40003765193036056
25664,0.7599380942290056
13511,0.415340816794412
21673,0.7073439274212738
989,0.17668392940308628
15712,0.33298516981307985
10819,0.28792927743888974
3714,0.002107996518985093
21126,0.3224458489479544
27539,0.40011875768828614
27435,0.4881311699841669
15079,0.5346700761780615
11295,0.666934876299889
8895,0.521988176476219
16131,0.2833804886952713
19897,0.43466180364806833
27994,0.597184746372925
24259,0.41068465801282455
2354,0.6491692113750273
1449,0.3802298028808147
20916,0.03330204996973579
12919,0.5740588195347683
620,0.3460595636676265
919,0.42908197179556895
22158,0.6097296602105305
4143,0.10520115761114444
29929,0.5459462899412563
12127,0.48130372133454324
24660,0.6466376698164612
866,0.5044221670373972
8798,0.48523086642094443
21786,0.7525742672518551
22108,0.3213007021085249
21412,0.3574110296293278
12235,0.4196155438965415
12729,0.13587798892755149
11494,0.18094884519112445
10051,0.6956742089376743
24166,0.39213634398215563
274,0.5045734318776742
18313,0.4684010410123389
14407,0.6020303024029455
18492,0.39581465727248877
24979,0.5626515089347205
1873,0.45302767301577257
2891,0.577185433409567
22767,0.20300880526759993
783,0.2910951753214223
18070,0.3635822047525299
13908,0.38057303839567846
19664,0.5217169970776986
17836,0.6697507602899876
28788,0.5126441415377898
7305,0.5839553939332096
11681,0.6567071061864127
262,0.4348413326016711
18043,0.4674018885221202
21738,0.5121219011786918
13832,0.36616910504014144
5186,0.5166386668976648
25839,0.5738925676544453
418,0.47404650212045524
26109,0.29361837438600774
26613,0.3677808083211629
11443,0.22153017380692794
5631,0.599962921801987
9490,0.4975168240215592
5891,0.6176594808728327
9337,0.5263548061332973
1565,0.5112902399732645
11789,0.5434031727852836
8081,0.255075019669496
22547,0.6644992616628294
27161,0.3723884195172331
5092,0.15801873429346766
8582,0.7326342686411623
16541,0.13421021979718775
20609,0.6070383584867897
29025,0.7100472950164317
9417,0.6666231352510206
28622,0.3921505013162736
6309,0.5994711411358569
7912,0.4701494919090514
14742,0.4849997416830836
15509,0.5134908647637012
5848,0.3660967056753576
2039,0.25175133548318435
1735,0.7450452989416837
11527,0.5871523993021452
14254,0.6448104842245946
9089,0.5580599946239891
17717,0.34279569625369105
23843,0.5615441242761773
580,0.5018235489475057
13021,0.2740853267904448
29024,0.2670264048132703
7182,0.35833277940306657
14465,0.38835795850117694
17145,0.23452314974768132
3626,0.4463787453631389
10716,0.5985985554067055
19740,0.3919304885011665
5543,0.5595618316917735
20132,0.578645499138982
5610,0.490670169134823
9343,0.34913911737487363
12175,0.5030450832160994
1398,0.5261770908024276
11251,0.5227913978646351
9584,0.45938689959592044
15287,0.6508926912501353
8471,0.23655613173663415
6348,0.6853290397936904
9136,0.5156839915411693
17109,0.509439019445194
26456,0.5371681648174285
9034,0.6735164160394224
1841,0.4037461991284597
14645,0.32394694300543775
3496,0.49877775698540394
4182,0.22741451911493785
12795,0.18848191032697978
1301,0.711175424370234
29879,0.38346966680438505
1081,0.4958685009620718
3645,0.5066974477561126
7363,0.43822375823003124
7549,0.5505593473889234
29544,0.4804822018616033
3024,0.5641870758200039
1763,0.4987965348558643
22618,0.3518818052343551
28303,0.4986205918048708
23583,0.47044302923950254
24618,0.7576576939874604
11662,0.3615363509891167
11924,0.41094476925168716
10399,0.7017304209530257
175,0.4680921610227186
7738,0.5450094558336299
19692,0.42289625339725934
17287,0.28591042933911665
27835,0.7440855515403916
17490,0.25718228653240494
21885,0.3639499586653027
1790,0.4962771711064622
22350,0.30273387955559566
20846,0.4800270513296689
6985,0.4666635350538182
28241,0.6715998969148297
3917,0.47164910594736553
13170,0.6740702322252812
11724,0.525906690754984
28908,0.5001935745185838
3808,0.546293716894097
5447,0.2369515894455758
4823,0.5054336426317662
1967,0.32908543000840806
10914,0.5374485151501989
22302,0.49490300074622623
7698,0.611566627026313
13144,0.5487503071447928
27174,0.6473091569527903
16146,0.28427696518415674
26424,0.5193550266032632
20225,0.38792594646817946
8700,0.7255290001366518
21304,0.48764628494350354
20319,0.6337216249344748
20146,0.40889256675917407
105,0.357336451575674
1998,0.4050835840211427
2132,0.31680781067252467
16012,0.6249633435686927
9684,0.6329471775155747
25584,0.3060489816292504
5582,0.5199757511033783
5221,0.6620695982973204
25634,0.4436275849597992
19433,0.5908762489387851
7648,0.5136789209906615
26080,0.9586473571158476
12437,0.5062325105459016
29927,0.6163361489958014
6721,0.36772078881355297
22953,0.3936383549035889
1358,0.5989310164745366
10007,0.47262929448008745
13918,0.6015250697574445
19906,0.5804997326255711
25617,0.2750570738413014
16977,0.37252962826347735
19608,0.4784964776914698
21776,0.2984068513735316
26392,0.3457923059961627
26417,0.4529006998417499
1194,0.3067680544870431
25257,0.4973165308352218
22412,0.24960483891667284
19323,0.4778809269491213
617,0.5396995915435365
22940,0.0881471059692593
29016,0.5568902912594993
1112,0.4753320305687601
4365,0.6252462047436831
3330,0.4837003143210697
22979,0.42533127093968637
13091,0.6200684306232037
6712,0.5607575340660768
6644,0.4232149701660976
15092,0.3374130686844991
23084,0.7384096649850758
15653,0.6821602016319165
13793,0.5112646443333507
11198,0.655434605713761
18108,0.36610756298317443
27825,0.5654956408426107
9035,0.33135630618480366
8313,0.292396682966402
6215,0.2674074283536869
17483,0.5030473426872054
28468,0.6003304000392657
